uid,has_overdue,week,order_no,create_time,application_amount
62,0,3,81268031448468476,2020-12-17 15:04:46,680000.00
62,0,3,113268034984507961,2020-12-17 20:58:47,550000.00
62,1,4,165268048975216466,2020-12-18 20:17:57,550000.00
62,0,5,106268058101432073,2020-12-19 11:30:01,600000.00
62,1,5,9268059359279808,2020-12-19 13:35:11,740000.00
62,0,5,83268059489242251,2020-12-19 13:48:06,620000.00
62,1,1,132268102938786598,2020-12-22 14:13:40,600000.00
62,0,1,144268103479153368,2020-12-22 15:31:37,550000.00
63,0,5,106267050437734692,2020-10-10 12:03:35,300000.00
63,0,5,107267050763278340,2020-10-10 12:40:22,320000.00
63,0,1,104267190058493102,2020-10-20 04:47:12,400000.00
63,0,1,113267195064186886,2020-10-20 13:07:13,300000.00
63,0,2,111267209427603969,2020-10-21 13:02:55,300000.00
63,0,2,106267209413984814,2020-10-21 13:06:56,300000.00
63,0,2,107267209488533583,2020-10-21 13:09:30,320000.00
63,0,1,109267296152785433,2020-10-27 13:35:23,400000.00
63,0,1,9267296332443789,2020-10-27 13:53:06,410000.00
63,0,1,115267297002369144,2020-10-27 15:01:28,300000.00
63,0,3,105267325758929996,2020-10-29 14:55:54,400000.00
63,0,4,118267338467216772,2020-10-30 12:07:27,300000.00
63,0,4,108267339331195338,2020-10-30 13:33:07,400000.00
63,0,1,9267400808547185,2020-11-03 20:00:32,420000.00
63,1,3,114267424686272292,2020-11-05 11:49:57,300000.00
63,0,3,106267424894227548,2020-11-05 12:10:38,300000.00
63,0,3,124267425025070958,2020-11-05 12:22:55,300000.00
63,0,3,117267425049585511,2020-11-05 12:25:07,500000.00
63,0,3,111267425292153530,2020-11-05 12:50:45,300000.00
63,0,3,112267426155623927,2020-11-05 14:16:31,300000.00
63,0,5,104267452531178700,2020-11-07 10:14:43,400000.00
63,0,0,9267483125793230,2020-11-09 13:12:10,420000.00
63,0,4,114267541637184503,2020-11-13 14:44:33,300000.00
63,0,0,9267584751499334,2020-11-16 14:35:17,480000.00
63,0,1,108267596961138343,2020-11-17 10:56:24,500000.00
63,0,1,109267601349464359,2020-11-17 18:14:13,400000.00
63,0,2,127267609908678980,2020-11-18 08:31:18,500000.00
63,0,2,113267611487396470,2020-11-18 11:08:48,300000.00
63,0,2,106267611658447700,2020-11-18 11:26:25,300000.00
63,0,2,125267612098695203,2020-11-18 12:10:32,350000.00
63,0,5,114267654319636424,2020-11-21 10:32:34,400000.00
63,0,1,9267700546400226,2020-11-24 15:34:14,460000.00
63,1,5,105267756026303318,2020-11-28 12:02:47,500000.00
63,1,5,114267759066507913,2020-11-28 17:07:08,400000.00
63,0,5,111267761292342594,2020-11-28 20:50:23,300000.00
63,0,5,107267761326471421,2020-11-28 20:52:54,320000.00
63,0,6,117267766627254959,2020-11-29 05:43:20,500000.00
63,0,6,113267766654474778,2020-11-29 05:46:29,500000.00
63,0,6,127267766677654708,2020-11-29 05:48:07,500000.00
63,0,6,108267766694648728,2020-11-29 05:50:13,500000.00
63,0,6,165267766713040964,2020-11-29 05:52:18,500000.00
63,0,6,134267766758083171,2020-11-29 05:55:48,500000.00
63,0,6,124267766814052394,2020-11-29 06:01:38,300000.00
63,0,6,125267766944355189,2020-11-29 06:15:05,450000.00
63,0,6,119267770402930713,2020-11-29 12:01:08,400000.00
63,0,6,129267770416270366,2020-11-29 12:02:28,300000.00
63,0,6,82267771192270319,2020-11-29 13:19:51,340000.00
63,0,6,81267771547701395,2020-11-29 13:54:04,230000.00
63,0,6,115267774256017665,2020-11-29 18:26:31,300000.00
63,0,0,83267785086060856,2020-11-30 12:28:36,400000.00
63,0,1,9267799138536108,2020-12-01 11:53:24,850000.00
63,0,5,141267859051232325,2020-12-05 15:46:17,400000.00
63,0,5,109267859202140232,2020-12-05 16:00:35,400000.00
63,0,5,137267859596535196,2020-12-05 16:40:09,500000.00
63,0,5,135267859821861372,2020-12-05 17:03:28,650000.00
63,0,5,169267860306543554,2020-12-05 17:51:25,500000.00
63,0,5,128267860491902167,2020-12-05 18:10:20,500000.00
63,0,5,170267860511337271,2020-12-05 18:12:30,400000.00
63,0,5,156267860559610293,2020-12-05 18:16:03,500000.00
63,0,5,147267860561926205,2020-12-05 18:17:00,600000.00
63,0,5,154267860864407816,2020-12-05 18:46:29,500000.00
63,0,5,160267860937112555,2020-12-05 18:54:16,500000.00
63,0,6,114267873133358652,2020-12-06 15:13:51,500000.00
63,0,6,144267873252898000,2020-12-06 15:26:57,500000.00
63,0,6,139267877963014293,2020-12-06 23:17:19,300000.00
63,0,6,105267877983693067,2020-12-06 23:19:01,600000.00
63,0,6,167267878002474533,2020-12-06 23:20:51,350000.00
63,0,1,105268000632408267,2020-12-15 11:44:21,600000.00
63,0,1,127268000843171303,2020-12-15 12:04:45,500000.00
63,0,1,141268000869586190,2020-12-15 12:06:55,400000.00
63,0,1,111268001035862348,2020-12-15 12:23:44,500000.00
63,1,1,119268002126304148,2020-12-15 14:12:34,400000.00
63,0,4,124268046282996072,2020-12-18 15:48:47,300000.00
63,0,5,117268059346045530,2020-12-19 13:34:45,500000.00
63,1,5,9268060027139038,2020-12-19 14:42:12,320000.00
63,0,6,115268073017217870,2020-12-20 12:21:54,300000.00
63,0,6,161268073047252636,2020-12-20 12:24:31,500000.00
63,0,0,164268086275855398,2020-12-21 10:28:11,300000.00
63,0,0,182268086288035075,2020-12-21 10:29:18,450000.00
63,0,0,137268086303028510,2020-12-21 10:31:25,500000.00
63,0,0,107268086324802596,2020-12-21 10:33:37,320000.00
64,0,0,104267282782076005,2020-10-26 15:18:34,400000.00
64,0,0,106267282792220462,2020-10-26 15:19:51,300000.00
64,0,0,111267282805855937,2020-10-26 15:20:12,300000.00
64,0,0,113267282814869678,2020-10-26 15:22:14,300000.00
64,0,0,83267484025728434,2020-11-09 14:42:04,160000.00
64,0,2,129267512177211443,2020-11-11 13:37:22,300000.00
64,0,2,125267512183387229,2020-11-11 13:38:12,300000.00
64,0,2,115267512183030431,2020-11-11 13:38:48,300000.00
64,0,2,9267513003593122,2020-11-11 15:00:43,160000.00
64,0,2,81267513367340006,2020-11-11 15:36:50,210000.00
64,0,1,81267699635759152,2020-11-24 14:03:36,630000.00
64,0,1,9267700044299481,2020-11-24 14:44:17,460000.00
64,1,5,9268063176670738,2020-12-19 19:57:50,740000.00
64,1,5,81268063323763252,2020-12-19 20:12:36,630000.00
65,0,5,9266450653652688,2020-08-29 20:25:13,160000.00
65,0,2,9267310396232564,2020-10-28 13:19:26,420000.00
65,0,1,9267498842406175,2020-11-10 15:24:44,550000.00
65,0,0,128267583985334262,2020-11-16 13:26:10,500000.00
65,0,0,114267584152742986,2020-11-16 13:36:08,300000.00
65,0,1,83267792466893430,2020-12-01 00:46:16,400000.00
65,0,6,83267876772752809,2020-12-06 21:17:00,550000.00
65,1,5,9267960642418859,2020-12-12 17:04:01,390000.00
65,0,6,83267973095464003,2020-12-13 13:49:00,620000.00
65,1,6,83268074807091492,2020-12-20 15:20:01,650000.00
66,0,3,9263595431759624,2020-02-13 13:43:24,200000.00
66,1,5,9264121177131494,2020-03-21 01:57:35,300000.00
66,0,4,9265427197996814,2020-06-19 18:39:53,160000.00
66,0,1,9265891169895107,2020-07-21 23:56:54,210000.00
66,0,2,9266302314944691,2020-08-19 13:11:48,320000.00
66,0,4,107266736524193313,2020-09-18 17:01:55,300000.00
66,0,6,9267166708418242,2020-10-18 13:50:21,500000.00
66,0,2,9267414122434266,2020-11-04 18:12:13,580000.00
66,1,5,9267963615457718,2020-12-12 22:01:11,740000.00
67,1,5,9267857683326948,2020-12-05 13:28:39,340000.00
68,1,4,82268045378949431,2020-12-18 14:17:41,510000.00
68,1,4,9268045498651221,2020-12-18 14:29:15,400000.00
68,1,4,83268046464573542,2020-12-18 16:06:22,460000.00
69,0,2,106266002014048878,2020-07-29 16:55:17,300000.00
69,1,6,9267865064947235,2020-12-06 01:46:31,510000.00
70,0,4,9266836997323847,2020-09-25 16:19:31,210000.00
70,0,2,9266907219794325,2020-09-30 13:21:08,420000.00
70,0,5,9267654395514066,2020-11-21 10:39:19,460000.00
70,1,5,9267960298424138,2020-12-12 16:29:08,850000.00
71,0,2,106267617006168616,2020-11-18 20:20:08,300000.00
71,0,4,81267647177209526,2020-11-20 22:37:55,340000.00
71,0,6,106267776776660907,2020-11-29 22:37:32,500000.00
71,0,0,83267790333730031,2020-11-30 21:13:11,400000.00
71,0,6,106267876667295780,2020-12-06 21:06:17,550000.00
71,1,0,106267985657277620,2020-12-14 10:45:41,600000.00
71,1,5,9268059069609398,2020-12-19 13:06:49,340000.00
71,0,0,104268093568667811,2020-12-21 22:36:00,400000.00
71,0,1,82268107433496882,2020-12-22 21:43:36,380000.00
72,0,3,105267322882538607,2020-10-29 10:08:30,400000.00
72,0,1,105267401204704378,2020-11-03 20:40:40,600000.00
72,0,1,105267601031875555,2020-11-17 17:43:15,700000.00
72,0,4,109267645641602627,2020-11-20 20:04:23,400000.00
72,0,6,105267877514534986,2020-12-06 22:31:14,700000.00
72,1,6,105267976615719800,2020-12-13 19:41:24,700000.00
72,1,4,9268043122122163,2020-12-18 10:32:27,400000.00
72,1,6,105268073193197591,2020-12-20 12:39:49,700000.00
72,0,2,82268115403376089,2020-12-23 11:00:31,510000.00
73,0,4,107266537807907251,2020-09-04 21:46:49,300000.00
73,0,4,9267539679143772,2020-11-13 11:27:30,410000.00
73,0,5,9267657108828159,2020-11-21 15:10:10,460000.00
73,0,4,81267844824073979,2020-12-04 16:02:13,230000.00
73,0,5,9267855503905836,2020-12-05 09:50:25,510000.00
73,1,5,9267956417132769,2020-12-12 10:01:52,740000.00
74,0,5,9267758432162606,2020-11-28 16:03:16,130000.00
74,0,6,81267771091394614,2020-11-29 13:09:50,230000.00
74,0,6,82267771733137698,2020-11-29 14:13:54,120000.00
74,0,3,83267932874117338,2020-12-10 18:47:46,120000.00
74,0,4,83267942273840858,2020-12-11 10:27:39,120000.00
74,1,4,9267943849854618,2020-12-11 13:04:27,320000.00
74,0,3,83268034219186233,2020-12-17 19:41:24,120000.00
74,0,2,83268120089081490,2020-12-23 18:48:12,340000.00
75,1,5,9267958594540610,2020-12-12 13:39:57,330000.00
75,1,4,82268044203179620,2020-12-18 12:20:21,560000.00
76,0,0,82267586819332743,2020-11-16 18:01:49,410000.00
76,0,5,83267756315766027,2020-11-28 12:31:13,120000.00
76,0,0,81267787299481114,2020-11-30 16:09:02,230000.00
76,0,4,83267843541619624,2020-12-04 13:54:30,570000.00
76,0,6,81267873061952326,2020-12-06 15:06:22,600000.00
76,0,6,82267873111095968,2020-12-06 15:11:04,680000.00
76,0,3,83267931118633775,2020-12-10 15:51:52,620000.00
76,0,5,106267957437401757,2020-12-12 11:43:43,500000.00
76,1,5,9267957731698197,2020-12-12 12:13:48,400000.00
76,0,5,81267959264156690,2020-12-12 14:46:52,680000.00
76,1,6,82267974383150190,2020-12-13 15:58:58,630000.00
76,1,3,83268029589705567,2020-12-17 11:58:34,620000.00
76,0,5,106268060582996184,2020-12-19 15:38:49,550000.00
76,1,5,81268061072098805,2020-12-19 16:27:38,680000.00
77,1,4,9268046775913797,2020-12-18 16:37:32,460000.00
78,1,5,9267755954940435,2020-11-28 11:55:26,510000.00
78,0,5,9267958536832156,2020-12-12 13:33:21,740000.00
78,0,6,81267965225127496,2020-12-13 00:42:02,510000.00
78,0,4,81268045097309941,2020-12-18 13:49:02,510000.00
78,1,5,9268061941021811,2020-12-19 17:54:08,740000.00
79,1,5,9267858795374072,2020-12-05 15:19:15,460000.00
79,0,0,81267886244189962,2020-12-07 13:04:12,510000.00
80,0,6,9267873928548604,2020-12-06 16:32:15,460000.00
80,1,5,9268064628313534,2020-12-19 22:22:28,740000.00
81,0,2,82267919694684976,2020-12-09 20:49:46,510000.00
81,0,0,81267989847848928,2020-12-14 17:44:07,510000.00
81,1,2,82268015502273367,2020-12-16 12:30:45,750000.00
81,0,3,9268034411289323,2020-12-17 20:01:25,340000.00
81,1,4,9268050084601043,2020-12-18 22:08:19,340000.00
81,0,6,134268073813122168,2020-12-20 14:09:58,600000.00
81,0,6,132268074169852398,2020-12-20 14:16:47,500000.00
81,0,6,128268074742602105,2020-12-20 15:15:26,500000.00
81,0,6,124268075969039794,2020-12-20 17:17:16,300000.00
81,0,6,147268076085411850,2020-12-20 17:28:50,600000.00
81,0,6,144268076782399623,2020-12-20 18:38:39,500000.00
81,1,6,81268077257117009,2020-12-20 19:25:16,680000.00
81,0,6,156268077517158013,2020-12-20 19:55:42,500000.00
81,0,6,117268077961686319,2020-12-20 20:37:17,500000.00
81,0,6,127268078296804852,2020-12-20 21:09:55,500000.00
81,0,6,111268079247751162,2020-12-20 22:45:05,500000.00
81,0,6,130268079353789339,2020-12-20 22:56:20,500000.00
82,0,2,105267808022140685,2020-12-02 02:42:53,500000.00
82,0,2,125267808032495426,2020-12-02 02:43:54,450000.00
82,0,2,108267808059429281,2020-12-02 02:46:01,500000.00
82,0,2,156267808074989653,2020-12-02 02:47:31,500000.00
82,0,2,131267808089644152,2020-12-02 02:49:04,400000.00
82,0,2,137267808177815398,2020-12-02 02:57:37,500000.00
82,0,2,144267808181944493,2020-12-02 02:58:55,500000.00
82,0,2,134267808202026874,2020-12-02 03:00:25,600000.00
82,0,2,118267808211311032,2020-12-02 03:01:35,500000.00
82,0,2,141267808229249745,2020-12-02 03:02:28,400000.00
82,0,2,165267808256311954,2020-12-02 03:05:25,500000.00
82,0,2,128267808261197910,2020-12-02 03:06:41,500000.00
82,0,2,113267808274737924,2020-12-02 03:07:50,500000.00
82,0,2,104267808281167561,2020-12-02 03:08:36,400000.00
82,0,2,135267808293714639,2020-12-02 03:09:44,650000.00
82,0,2,111267808316274196,2020-12-02 03:11:23,500000.00
82,0,2,162267808318231310,2020-12-02 03:12:04,500000.00
82,0,2,167267808388182121,2020-12-02 03:19:07,350000.00
82,0,2,119267811564388487,2020-12-02 08:36:59,400000.00
82,0,2,130267811579592492,2020-12-02 08:37:59,500000.00
82,0,2,149267812018741362,2020-12-02 09:22:11,650000.00
82,0,2,153267812224088264,2020-12-02 09:42:40,500000.00
82,0,2,107267812559971763,2020-12-02 10:15:16,320000.00
82,0,5,160267853111603830,2020-12-05 05:52:13,500000.00
82,0,5,158267853122415284,2020-12-05 05:52:58,600000.00
82,0,5,171267853151481054,2020-12-05 05:55:27,400000.00
82,0,6,106267871862294600,2020-12-06 13:06:28,500000.00
82,0,6,172267871865770241,2020-12-06 13:07:08,400000.00
82,0,6,127267871938847314,2020-12-06 13:13:12,500000.00
82,0,6,117267871931308080,2020-12-06 13:13:37,500000.00
82,0,6,126267871935110128,2020-12-06 13:14:09,500000.00
82,0,6,170267871965374129,2020-12-06 13:16:39,400000.00
82,0,6,124267871965809572,2020-12-06 13:17:06,300000.00
82,0,6,147267872168370833,2020-12-06 13:37:02,600000.00
82,0,0,109267884933919845,2020-12-07 10:53:39,400000.00
82,0,0,155267884954263669,2020-12-07 10:55:41,700000.00
82,0,1,139267893619152508,2020-12-08 01:23:18,300000.00
82,0,2,159267912936496688,2020-12-09 09:34:26,600000.00
82,0,2,169267912966481314,2020-12-09 09:36:28,500000.00
82,0,2,114267912978932249,2020-12-09 09:37:26,300000.00
82,0,2,161267912991163744,2020-12-09 09:40:12,500000.00
82,0,2,164267916368636639,2020-12-09 15:16:42,300000.00
82,0,3,138267928113450808,2020-12-10 11:09:35,200000.00
82,1,3,9267935108420605,2020-12-10 22:30:44,460000.00
82,0,3,154267935675796536,2020-12-10 23:27:19,500000.00
82,0,4,134267936998623116,2020-12-11 01:39:59,600000.00
82,0,4,131267937019756702,2020-12-11 02:18:38,400000.00
82,0,4,165267937386822477,2020-12-11 02:19:06,500000.00
82,0,4,108267936944610534,2020-12-11 02:19:36,500000.00
82,0,4,135267937403827541,2020-12-11 02:20:39,650000.00
82,0,4,156267937516773693,2020-12-11 02:31:46,500000.00
82,0,4,137267937533683494,2020-12-11 02:33:39,500000.00
82,0,4,104267937548985535,2020-12-11 02:34:21,400000.00
82,0,4,125267937593056907,2020-12-11 02:39:50,550000.00
82,1,5,107267962467675364,2020-12-12 20:08:26,320000.00
82,0,5,132267962503817524,2020-12-12 20:10:22,500000.00
82,0,5,152267962807188956,2020-12-12 20:40:58,500000.00
82,0,5,115267962813878932,2020-12-12 20:41:21,300000.00
82,0,5,105267962816604932,2020-12-12 20:41:53,500000.00
82,0,5,128267962828108117,2020-12-12 20:43:19,500000.00
82,0,6,118267965321992962,2020-12-13 00:52:41,500000.00
82,0,6,111267965338580055,2020-12-13 00:53:24,500000.00
82,0,6,113267972611822883,2020-12-13 13:01:33,500000.00
82,0,6,149267976687431142,2020-12-13 19:48:49,650000.00
82,0,6,119267976696560669,2020-12-13 19:50:12,400000.00
82,0,6,160267978231526062,2020-12-13 22:23:52,500000.00
82,0,6,144267978251552552,2020-12-13 22:25:26,500000.00
82,0,1,151268004561705549,2020-12-15 18:17:03,300000.00
82,0,1,124268004573572806,2020-12-15 18:17:49,300000.00
82,0,2,171268019931620025,2020-12-16 19:53:48,400000.00
82,0,2,170268019959408452,2020-12-16 19:55:57,400000.00
82,0,2,106268020452351657,2020-12-16 20:45:18,500000.00
82,0,4,127268037763589504,2020-12-18 01:36:58,500000.00
82,0,4,130268037843522323,2020-12-18 01:44:41,500000.00
82,0,4,161268037855263329,2020-12-18 01:45:30,500000.00
82,1,1,104268105995136731,2020-12-22 19:19:54,400000.00
82,0,2,182268115204216317,2020-12-23 10:41:13,450000.00
82,0,2,164268115347894201,2020-12-23 10:57:24,300000.00
83,0,2,9264083524146783,2020-03-18 11:12:21,300000.00
83,0,1,9264271849820662,2020-03-31 13:04:12,200000.00
83,0,6,9264442762526916,2020-04-12 09:56:39,300000.00
83,0,0,9264459788470637,2020-04-13 14:18:21,300000.00
83,0,1,9265077015998544,2020-05-26 11:01:24,300000.00
83,0,2,9265092248386845,2020-05-27 12:24:43,300000.00
83,0,5,9265537489685694,2020-06-27 10:28:08,160000.00
83,0,6,9265655008261605,2020-07-05 14:20:29,160000.00
83,0,4,9265827399323822,2020-07-17 13:39:53,210000.00
83,0,2,9266000364612817,2020-07-29 13:56:38,320000.00
83,0,2,9266204454803870,2020-08-12 18:05:36,320000.00
83,0,1,9266390064118947,2020-08-25 15:26:23,530000.00
83,0,1,9266596365619498,2020-09-08 23:16:17,580000.00
83,0,0,9266776393641883,2020-09-21 11:19:19,580000.00
83,1,6,9266965388855735,2020-10-04 14:18:42,580000.00
83,1,0,9267182016548606,2020-10-19 15:21:28,480000.00
83,0,1,9267397411264929,2020-11-03 14:21:42,480000.00
83,0,1,9267601189527876,2020-11-17 17:58:58,480000.00
83,0,0,107267785531936031,2020-11-30 13:19:58,320000.00
83,0,0,129267785668768566,2020-11-30 13:27:02,300000.00
83,0,1,9267799957669906,2020-12-01 13:15:01,850000.00
83,1,0,9267987764739414,2020-12-14 14:16:56,850000.00
83,1,5,109268058045273562,2020-12-19 11:24:59,400000.00
83,1,2,182268114859132711,2020-12-23 10:08:16,450000.00
83,1,2,107268115538122747,2020-12-23 11:14:12,320000.00
83,1,2,164268115558785751,2020-12-23 11:16:21,300000.00
84,1,5,9267757067185772,2020-11-28 13:46:03,210000.00
84,1,0,9267987773195097,2020-12-14 14:17:11,740000.00
85,0,1,82267703697156528,2020-11-24 20:49:39,120000.00
85,1,5,9268065277340992,2020-12-19 23:27:41,210000.00
86,0,6,9266055901907320,2020-08-02 10:30:48,160000.00
86,0,3,8266113758690653,2020-08-06 10:55:06,210000.00
86,0,4,8266131114724154,2020-08-07 15:51:20,210000.00
86,0,0,8266175415101049,2020-08-10 17:41:00,210000.00
86,0,0,8266273148856687,2020-08-17 12:34:50,320000.00
86,0,6,8266364833406881,2020-08-23 21:23:24,530000.00
86,0,0,8266476637437182,2020-08-31 15:43:06,580000.00
86,0,4,107266732378593977,2020-09-18 10:01:13,300000.00
86,0,4,9266734674474462,2020-09-18 13:47:06,450000.00
86,0,4,106266838389363596,2020-09-25 18:38:45,300000.00
86,0,5,9266950768960592,2020-10-03 13:56:04,550000.00
86,0,6,9267267135404979,2020-10-25 13:13:23,420000.00
86,0,6,9267467649833592,2020-11-08 11:24:19,480000.00
86,0,1,83267599724367758,2020-11-17 15:32:12,160000.00
86,0,6,9267670374314681,2020-11-22 13:17:23,740000.00
86,0,1,83267696325992504,2020-11-24 08:32:32,550000.00
86,0,1,81267696361373868,2020-11-24 08:36:14,680000.00
86,0,4,104267746193327367,2020-11-27 19:39:40,400000.00
86,0,1,81267797536718224,2020-12-01 09:13:20,800000.00
86,0,1,83267799312665827,2020-12-01 12:11:33,580000.00
86,0,6,9267871669623316,2020-12-06 12:46:35,850000.00
86,0,1,83267898698793807,2020-12-08 09:49:02,340000.00
86,0,1,82267898909818130,2020-12-08 10:10:44,230000.00
86,0,1,81268003738145049,2020-12-15 16:53:59,800000.00
86,0,1,82268004822473846,2020-12-15 18:42:20,380000.00
86,0,1,83268005209076123,2020-12-15 19:20:46,340000.00
86,1,5,9268064993971438,2020-12-19 22:59:05,320000.00
86,1,1,81268105577687227,2020-12-22 18:37:36,800000.00
87,0,4,9263608418456753,2020-02-14 11:21:04,200000.00
87,0,0,83267787727957783,2020-11-30 16:52:33,340000.00
87,0,0,81267787866728064,2020-11-30 17:06:18,210000.00
87,0,0,106267789462947176,2020-11-30 19:46:09,500000.00
87,0,3,9268033761790288,2020-12-17 18:56:25,110000.00
87,1,5,9268065148747307,2020-12-19 23:14:11,320000.00
87,0,1,104268104103378491,2020-12-22 16:10:29,400000.00
87,0,1,82268106139777017,2020-12-22 19:33:41,120000.00
88,0,5,9264431547492647,2020-04-11 15:14:27,200000.00
88,0,5,106267958291929382,2020-12-12 13:09:23,500000.00
88,0,4,83268046936208370,2020-12-18 16:53:02,120000.00
88,1,6,9268065676208082,2020-12-20 00:07:09,110000.00
89,1,1,83267803868625577,2020-12-01 19:46:40,510000.00
89,1,4,9267848267041079,2020-12-04 21:46:31,510000.00
89,0,6,127267876447003309,2020-12-06 20:45:20,500000.00
89,0,0,81267890721997240,2020-12-07 20:32:54,460000.00
89,0,1,82267902259769222,2020-12-08 15:45:13,400000.00
89,0,1,82268006825349113,2020-12-15 22:02:09,680000.00
89,0,3,83268022741300458,2020-12-17 00:34:01,620000.00
89,0,1,82268102576453344,2020-12-22 13:37:39,630000.00
